id,cell_group_id,cell_group_name,church_id,name,cell_name,raw_name,member_count
bb94c701-bbd1-48ea-8f5a-d623b4b3d967,875df2c2-ad72-45cb-823d-c196aa54c4fb,"Zion Nation",a1111111-1111-4111-8111-111111111101,"MBZ H","MBZ H","MBZ H",2
6714e01a-2ba1-4f6a-8935-6fefefa3b58e,875df2c2-ad72-45cb-823d-c196aa54c4fb,"Zion Nation",a1111111-1111-4111-8111-111111111101,"MBZ I","MBZ I","MBZ I",1
0cac7c66-6fd9-46ba-8cb0-582d718e2597,875df2c2-ad72-45cb-823d-c196aa54c4fb,"Zion Nation",a1111111-1111-4111-8111-111111111101,"DISCOVERY MAIN","DISCOVERY MAIN","DISCOVERY MAIN",9
ebfc6d6d-bfe3-458a-81f5-1083e5577fd4,875df2c2-ad72-45cb-823d-c196aa54c4fb,"Zion Nation",a1111111-1111-4111-8111-111111111101,"EXECUTIVAS","EXECUTIVAS","EXECUTIVAS",7
03b4b3a2-9faa-4f2c-8376-8e5958894599,875df2c2-ad72-45cb-823d-c196aa54c4fb,"Zion Nation",a1111111-1111-4111-8111-111111111101,"THE BEAUTIE OF ZION A-1","THE BEAUTIE OF ZION A-1","THE BEAUTIE OF ZION A-1",15
5478c07e-2c9f-4b54-89ae-d25c919b7846,875df2c2-ad72-45cb-823d-c196aa54c4fb,"Zion Nation",a1111111-1111-4111-8111-111111111101,"LIONESS B","LIONESS B","LIONESS B",3
0a0ddf14-a6b2-4990-8cbc-5614b2b8c5db,875df2c2-ad72-45cb-823d-c196aa54c4fb,"Zion Nation",a1111111-1111-4111-8111-111111111101,"NACAO DE HEROIS","NACAO DE HEROIS","NACAO DE HEROIS",9
3a25f105-ccf5-4636-871f-36ff9e57d1a5,9b9f457d-d5da-4ff7-8862-381b41d51396,"Dominio",a1111111-1111-4111-8111-111111111101,"Dominio Main","Dominio Main","Celula: Dominio Main",18
1613e84d-ab6e-424e-83f8-38d4784dfdcf,f903cb5f-60b2-4fb4-86ac-5712b6578205,"Transformada",a1111111-1111-4111-8111-111111111101,"TRANSFORMADAS","TRANSFORMADAS","Celula: TRANSFORMADAS",50
116f370a-295a-43a8-88ca-06547ee627d9,b739d946-c9ed-4a1a-89ea-56157a7b1176,"Agathos",a1111111-1111-4111-8111-111111111101,"Agathos Main","Agathos Main","Agathos Main",15
d588fd25-bf80-4cb0-8408-f4983756e6c0,b739d946-c9ed-4a1a-89ea-56157a7b1176,"Agathos",a1111111-1111-4111-8111-111111111101,"Agathos Excellence","Agathos Excellence","Agathos Excellence",14
065431f7-9f6e-4ea4-8e0d-6c66f8c1cf01,b739d946-c9ed-4a1a-89ea-56157a7b1176,"Agathos",a1111111-1111-4111-8111-111111111101,"Agathos Light","Agathos Light","Agathos Light",10
2040dd91-bb7f-4b48-845a-1e34cdf7e341,b739d946-c9ed-4a1a-89ea-56157a7b1176,"Agathos",a1111111-1111-4111-8111-111111111101,"Agathos Purpose","Agathos Purpose","Agathos Purpose",9
a6a261b0-7449-4a03-8688-de8900ab3f01,b739d946-c9ed-4a1a-89ea-56157a7b1176,"Agathos",a1111111-1111-4111-8111-111111111101,"Agathos Virtous","Agathos Virtous","Agathos Virtous",1
b55da432-0578-4785-835f-b5af2076bd23,b739d946-c9ed-4a1a-89ea-56157a7b1176,"Agathos",a1111111-1111-4111-8111-111111111101,"Agathos Purpose A","Agathos Purpose A","Agathos Purpose A",1
6ea895de-4d12-4ece-8dda-0dd8d81e45da,b739d946-c9ed-4a1a-89ea-56157a7b1176,"Agathos",a1111111-1111-4111-8111-111111111101,"Agathos Eagles","Agathos Eagles","Agathos Eagles",2
27d3d4bb-6756-4617-80e0-964d31b9db71,b739d946-c9ed-4a1a-89ea-56157a7b1176,"Agathos",a1111111-1111-4111-8111-111111111101,"Agathos Light A","Agathos Light A","Agathos Light A",6
7801e558-0932-464b-8755-95510ef83073,ef444bdd-cac5-4f0e-89f8-08d37e97a947,"Pioneiro",a1111111-1111-4111-8111-111111111101,"Pioneiros Sub Grace","Pioneiros Sub Grace","Pioneiros Sub Grace",9
b0f81453-6495-439a-85f1-5f64bb118117,ef444bdd-cac5-4f0e-89f8-08d37e97a947,"Pioneiro",a1111111-1111-4111-8111-111111111101,"Pioneiros Sub Grace the choosen","Pioneiros Sub Grace the choosen","Pioneiros Sub Grace the choosen",3
ab656b71-4dbd-49ff-8b46-8bfeca8c3904,ef444bdd-cac5-4f0e-89f8-08d37e97a947,"Pioneiro",a1111111-1111-4111-8111-111111111101,"Pioneiros Sub Grace Intrépidos","Pioneiros Sub Grace Intrépidos","Pioneiros Sub Grace Intrépidos",1
5e312370-2fec-4126-8c4c-3a3bd0d8ac7e,ef444bdd-cac5-4f0e-89f8-08d37e97a947,"Pioneiro",a1111111-1111-4111-8111-111111111101,"Pioneiros Substance Power","Pioneiros Substance Power","Pioneiros Substance Power",31
9d363fff-19d3-4cb8-8d28-11049985a328,ef444bdd-cac5-4f0e-89f8-08d37e97a947,"Pioneiro",a1111111-1111-4111-8111-111111111101,"Pioneiros Multitude","Pioneiros Multitude","Pioneiros Multitude",5
7341300c-9701-4111-85c7-222581ceed10,ef444bdd-cac5-4f0e-89f8-08d37e97a947,"Pioneiro",a1111111-1111-4111-8111-111111111101,"PIONEIROS SUBSTANCE ACE","PIONEIROS SUBSTANCE ACE","PIONEIROS SUBSTANCE ACE",6
d1d63db2-8e16-46a4-801b-1be0cc524894,ef444bdd-cac5-4f0e-89f8-08d37e97a947,"Pioneiro",a1111111-1111-4111-8111-111111111101,"PIONEIROS SUBSTANCE CHARIS","PIONEIROS SUBSTANCE CHARIS","PIONEIROS SUBSTANCE CHARIS",41
e25ecaa6-7f94-46b8-8af9-824b8a08e180,ef444bdd-cac5-4f0e-89f8-08d37e97a947,"Pioneiro",a1111111-1111-4111-8111-111111111101,"PIONEIROS CHARIS ATALAIA","PIONEIROS CHARIS ATALAIA","PIONEIROS CHARIS ATALAIA",15
8949f6f9-da83-4f15-8738-1db37f070670,ef444bdd-cac5-4f0e-89f8-08d37e97a947,"Pioneiro",a1111111-1111-4111-8111-111111111101,"PIONEIROS CHARIS EXCELENTES","PIONEIROS CHARIS EXCELENTES","PIONEIROS CHARIS EXCELENTES",15
86fb9060-e403-43a5-8ee2-3ae79efb1f81,ef444bdd-cac5-4f0e-89f8-08d37e97a947,"Pioneiro",a1111111-1111-4111-8111-111111111101,"PIONEIROS CHARIS ALCANCADOS","PIONEIROS CHARIS ALCANCADOS","PIONEIROS CHARIS ALCANCADOS",13
17de71f5-1926-4b34-8cc6-4c690c3c0262,ef444bdd-cac5-4f0e-89f8-08d37e97a947,"Pioneiro",a1111111-1111-4111-8111-111111111101,"Pioneiros Change","Pioneiros Change","Pioneiros Change",8
7f9407c2-802f-4841-806b-3be64623be06,ef444bdd-cac5-4f0e-89f8-08d37e97a947,"Pioneiro",a1111111-1111-4111-8111-111111111101,"Pioneiros Substance Of Faith","Pioneiros Substance Of Faith","Pioneiros Substance Of Faith",3
905f4695-d681-432c-80c9-36085b5d14fd,ef444bdd-cac5-4f0e-89f8-08d37e97a947,"Pioneiro",a1111111-1111-4111-8111-111111111101,"Pioneiros ASAH","Pioneiros ASAH","Pioneiros ASAH",6
cfeb3d06-1539-4eb1-8c06-16704cb20a04,ef444bdd-cac5-4f0e-89f8-08d37e97a947,"Pioneiro",a1111111-1111-4111-8111-111111111101,"Excellence MAIN","Excellence MAIN","Excellence MAIN",12
3bb5b487-6770-4a42-8171-330e9a4e9203,ef444bdd-cac5-4f0e-89f8-08d37e97a947,"Pioneiro",a1111111-1111-4111-8111-111111111101,"Pioneiros Excellence Shining","Pioneiros Excellence Shining","Pioneiros Excellence Shining",4
ad30e570-362f-4d00-8367-36bd41c67663,334021eb-7658-4e26-8239-1a4f5c80409d,"Blossom",a1111111-1111-4111-8111-111111111101,"Blossom Main: Stela Jaqueta","Blossom Main: Stela Jaqueta","Blossom Main: Stela Jaqueta",25
3749602f-2f92-43a3-8db5-e96ee8a7a438,334021eb-7658-4e26-8239-1a4f5c80409d,"Blossom",a1111111-1111-4111-8111-111111111101,"Blossom Diamante Main: Cristina Malauene","Blossom Diamante Main: Cristina Malauene","Blossom Diamante Main: Cristina Malauene",13
1e50bb20-ec9d-4358-873a-83b96b2a093e,334021eb-7658-4e26-8239-1a4f5c80409d,"Blossom",a1111111-1111-4111-8111-111111111101,"Blossom Diamante A: Telma Santana","Blossom Diamante A: Telma Santana","Blossom Diamante A: Telma Santana",5
752ead16-d25b-4c23-8f12-8e879089b29a,334021eb-7658-4e26-8239-1a4f5c80409d,"Blossom",a1111111-1111-4111-8111-111111111101,"Blossom Diamante B: Gervasia Lapone","Blossom Diamante B: Gervasia Lapone","Blossom Diamante B: Gervasia Lapone",6
959cd9dc-e99e-4ad9-88f5-3a7f81340863,334021eb-7658-4e26-8239-1a4f5c80409d,"Blossom",a1111111-1111-4111-8111-111111111101,"Blossom Diamante C: Salito Jose","Blossom Diamante C: Salito Jose","Blossom Diamante C: Salito Jose",7
e8600e4b-b403-449f-88e6-da373589b511,334021eb-7658-4e26-8239-1a4f5c80409d,"Blossom",a1111111-1111-4111-8111-111111111101,"Blossom Diamante C1:Araujo","Blossom Diamante C1:Araujo","Blossom Diamante C1:Araujo",3
c01413e9-010b-496d-87aa-565056af2e81,334021eb-7658-4e26-8239-1a4f5c80409d,"Blossom",a1111111-1111-4111-8111-111111111101,"Blossom Diamante C2:Elisa Bernardo","Blossom Diamante C2:Elisa Bernardo","Blossom Diamante C2:Elisa Bernardo",2
3787d0e9-1adf-4404-83fa-439882c1aaae,334021eb-7658-4e26-8239-1a4f5c80409d,"Blossom",a1111111-1111-4111-8111-111111111101,"Blossom Diamante C3:Fernando Caetano","Blossom Diamante C3:Fernando Caetano","Blossom Diamante C3:Fernando Caetano",6
eaf2e413-43c2-4400-879f-83c2e8cf153b,334021eb-7658-4e26-8239-1a4f5c80409d,"Blossom",a1111111-1111-4111-8111-111111111101,"Blossom Perfection  Main: Francisca Nobre","Blossom Perfection  Main: Francisca Nobre","Blossom Perfection  Main: Francisca Nobre",8
b2a2656b-56d7-4fd6-830d-052cbc87d70d,334021eb-7658-4e26-8239-1a4f5c80409d,"Blossom",a1111111-1111-4111-8111-111111111101,"Blossom Perfection  Main for The Nations: Maria Telma  Matsinhe","Blossom Perfection  Main for The Nations: Maria Telma  Matsinhe","Blossom Perfection  Main for The Nations: Maria Telma  Matsinhe",4
e4af825c-204a-4353-82bc-8f35992d5d1c,334021eb-7658-4e26-8239-1a4f5c80409d,"Blossom",a1111111-1111-4111-8111-111111111101,"Blossom Perfection A: Sheila Sitoe","Blossom Perfection A: Sheila Sitoe","Blossom Perfection A: Sheila Sitoe",5
01c8e2bc-9f89-440a-862a-7413d8bd1393,334021eb-7658-4e26-8239-1a4f5c80409d,"Blossom",a1111111-1111-4111-8111-111111111101,"Blossom Perfection B: Nelia Boane","Blossom Perfection B: Nelia Boane","Blossom Perfection B: Nelia Boane",7
65cfb1cb-d102-429d-8867-47854e87a27e,334021eb-7658-4e26-8239-1a4f5c80409d,"Blossom",a1111111-1111-4111-8111-111111111101,"Blossom Perfection C3: Marilia Magingane","Blossom Perfection C3: Marilia Magingane","Blossom Perfection C3: Marilia Magingane",3
49bd9760-bc0b-4111-813f-0519580a2e31,a5c43304-7278-4dcd-8081-87bb2c11fbfd,"Phronesis",a1111111-1111-4111-8111-111111111101,"PHRONESIS BUSINESS Main","PHRONESIS BUSINESS Main","PHRONESIS BUSINESS Main",67
9ac9bffc-8036-400a-84ff-e3eefa3caa86,a5c43304-7278-4dcd-8081-87bb2c11fbfd,"Phronesis",a1111111-1111-4111-8111-111111111101,"PHRONESIS BUSINESS A","PHRONESIS BUSINESS A","PHRONESIS BUSINESS A",2
d8a9a021-630e-4361-8c83-03d0fa292e0e,a5c43304-7278-4dcd-8081-87bb2c11fbfd,"Phronesis",a1111111-1111-4111-8111-111111111101,"PHRONESIS BUSINESS WELLNESS","PHRONESIS BUSINESS WELLNESS","PHRONESIS BUSINESS WELLNESS",2
bab421f0-e77a-4802-8899-49694cd07c5a,a5c43304-7278-4dcd-8081-87bb2c11fbfd,"Phronesis",a1111111-1111-4111-8111-111111111101,"PHRONESIS BUSINESS DYNAMIC","PHRONESIS BUSINESS DYNAMIC","PHRONESIS BUSINESS DYNAMIC",1
d534e074-ebee-444c-8aaf-4418166a69d8,a5c43304-7278-4dcd-8081-87bb2c11fbfd,"Phronesis",a1111111-1111-4111-8111-111111111101,"PHRONESIS BUSINESS LIGHT IF LIFE","PHRONESIS BUSINESS LIGHT IF LIFE","PHRONESIS BUSINESS LIGHT IF LIFE",2
f09a13f8-6f9d-4416-8009-6eb9c9e96167,a5c43304-7278-4dcd-8081-87bb2c11fbfd,"Phronesis",a1111111-1111-4111-8111-111111111101,"PHRONESIS BUSINESS CONQUERORS","PHRONESIS BUSINESS CONQUERORS","PHRONESIS BUSINESS CONQUERORS",2
51fe5fd7-dc26-4a53-86a4-641e42105ed8,a5c43304-7278-4dcd-8081-87bb2c11fbfd,"Phronesis",a1111111-1111-4111-8111-111111111101,"PHRONESIS BUSINESS LIGHT","PHRONESIS BUSINESS LIGHT","PHRONESIS BUSINESS LIGHT",2
fb0c698b-43ad-42cf-810f-005b42d5e94b,a5c43304-7278-4dcd-8081-87bb2c11fbfd,"Phronesis",a1111111-1111-4111-8111-111111111101,"PHRONESIS CHAMPIONS Main","PHRONESIS CHAMPIONS Main","PHRONESIS CHAMPIONS Main",9
795d5ff5-30c1-417a-8feb-6b8161b069b2,a5c43304-7278-4dcd-8081-87bb2c11fbfd,"Phronesis",a1111111-1111-4111-8111-111111111101,"PHRONESIS CHAMPIONS A","PHRONESIS CHAMPIONS A","PHRONESIS CHAMPIONS A",11
b6454d99-bdcb-41df-8902-be1540f5819e,a5c43304-7278-4dcd-8081-87bb2c11fbfd,"Phronesis",a1111111-1111-4111-8111-111111111101,"PHRONESIS CHAMPIONS B","PHRONESIS CHAMPIONS B","PHRONESIS CHAMPIONS B",6
bb4c9e75-decf-4642-8474-a2bcee68f4d9,a5c43304-7278-4dcd-8081-87bb2c11fbfd,"Phronesis",a1111111-1111-4111-8111-111111111101,"PHRONESIS CHAMPIONS C","PHRONESIS CHAMPIONS C","PHRONESIS CHAMPIONS C",1
b628e18d-6a71-4990-86d3-eb673d8dcb1e,a5c43304-7278-4dcd-8081-87bb2c11fbfd,"Phronesis",a1111111-1111-4111-8111-111111111101,"PHRONESIS CHAMPIONS D","PHRONESIS CHAMPIONS D","PHRONESIS CHAMPIONS D",1
bcaad2fd-965e-4ee9-87d3-0958bf6670ed,a5c43304-7278-4dcd-8081-87bb2c11fbfd,"Phronesis",a1111111-1111-4111-8111-111111111101,"PHRONESIS CHAMPIONS E","PHRONESIS CHAMPIONS E","PHRONESIS CHAMPIONS E",1
b4d911c5-ba09-4728-89be-0d4a732eb4d5,a5c43304-7278-4dcd-8081-87bb2c11fbfd,"Phronesis",a1111111-1111-4111-8111-111111111101,"PHRONESIS DOERS Main","PHRONESIS DOERS Main","PHRONESIS DOERS Main",15
07834946-ea1b-49fe-84f1-d42b145bf169,a5c43304-7278-4dcd-8081-87bb2c11fbfd,"Phronesis",a1111111-1111-4111-8111-111111111101,"PHRONESIS DOERS A","PHRONESIS DOERS A","PHRONESIS DOERS A",12
136c6941-5cd0-4045-8cf2-d50b177e39cb,a5c43304-7278-4dcd-8081-87bb2c11fbfd,"Phronesis",a1111111-1111-4111-8111-111111111101,"PHRONESIS DOERS B","PHRONESIS DOERS B","PHRONESIS DOERS B",3
f9a3a858-3c64-480d-8139-d1373283e32d,a5c43304-7278-4dcd-8081-87bb2c11fbfd,"Phronesis",a1111111-1111-4111-8111-111111111101,"PHRONESIS DOERS C","PHRONESIS DOERS C","PHRONESIS DOERS C",1
160d15d8-823a-4fff-8c72-bc333bc7dba2,a5c43304-7278-4dcd-8081-87bb2c11fbfd,"Phronesis",a1111111-1111-4111-8111-111111111101,"PHRONESIS DOERS D","PHRONESIS DOERS D","PHRONESIS DOERS D",1
9e6e5e02-2dfd-4913-8adb-e2807e0da9bb,a5c43304-7278-4dcd-8081-87bb2c11fbfd,"Phronesis",a1111111-1111-4111-8111-111111111101,"PHRONESIS DOERS E","PHRONESIS DOERS E","PHRONESIS DOERS E",1
e1e69c09-5d69-4590-83b2-d5ec4d69d08d,a5c43304-7278-4dcd-8081-87bb2c11fbfd,"Phronesis",a1111111-1111-4111-8111-111111111101,"PHRONESIS DOERS E1","PHRONESIS DOERS E1","PHRONESIS DOERS E1",1
d8b2c99a-2674-426b-89bb-4aa9860b57fe,a5c43304-7278-4dcd-8081-87bb2c11fbfd,"Phronesis",a1111111-1111-4111-8111-111111111101,"PHRONESIS DOERS H","PHRONESIS DOERS H","PHRONESIS DOERS H",1
49dedfb2-872b-4278-85a4-84ef94c9789c,a5c43304-7278-4dcd-8081-87bb2c11fbfd,"Phronesis",a1111111-1111-4111-8111-111111111101,"PHRONESIS DOERS I","PHRONESIS DOERS I","PHRONESIS DOERS I",1
